"","cl1","cl2","cl3","cl4"
"ALOXE3",-0.00117737900767937,-0.000929293777193465,-0.00414016882211682,-0.00675180535031212
"ALPK1",-0.000357536933759458,-0.00330781571829291,0.00145051805025461,0.00202469844267206
"ALS2CL",-0.00402934688631039,0.00291891081875659,0.0008501266030875,-0.00575317762322147
"ALS2CR8",-0.00178602010191672,0.00752342276592107,0.00200643985488547,0.00370700479092959
"ALX1",-0.00370677910665697,0.00436508799538975,-0.00208538784906014,-0.00229196212686292
"ALX4",-0.00500678958777087,0.00245474467800621,-0.00422344542065767,-0.00195724490079636
"AMACR",-0.00911316893993356,0.00881226462163158,-0.00282292305736553,0.00287085301860333
"AMD1",-0.000187429061168412,-0.00483661284309063,-0.0010094188724338,0.00985692955012391
"AMDHD2",0.00290591496171479,-0.00662396576414611,-0.00552410848148945,0.00117800714445632
"AMELX",-0.00392352480547988,0.00224128364277135,-0.00142479999642011,0.000261201684155352
"AMFR",-0.00324984556229346,3.13133304578296e-05,-0.00052191635722861,0.00270285870240811
"AMIGO2",0.0125026028385676,0.0130337611032395,-0.00757034750240999,0.00749188648898813
"AMMECR1",-0.00601997342369618,-0.00385310692188919,-0.000759171295576113,0.00888620679477636
"AMN",-0.00231717742672305,-0.0129147037536612,0.00402369149308298,-0.00775989662979836
"AMOT",-0.00542216214991661,0.00278683705303153,-0.000534607079176773,-0.00093763032829178
"AMPD1",0.00299544473486936,0.00462912535109856,0.00771745420063664,-0.00584813747592731
"AMPD2",-0.00225113412791302,-0.00189626495638858,-0.00344375834700058,0.00227086863390322
"AMPD3",0.00537407898707815,3.99028486413636e-05,0.00279976484230031,-0.00154178067991936
"AMPH",0.00790378654398051,0.0080596695597714,0.00220492014598304,-0.00189506093737181
"AMT",-0.00782749174408943,0.0145155196130349,0.0103875329669354,-0.00186335605145698
"AMZ2",-0.00189213568839564,0.00445071617086144,-0.00171667803532909,0.00677371611350588
"ANAPC1",-0.00586269525916333,0.00329551470207205,-0.00246616782350502,0.00549558125631994
"ANAPC10",0.000390316613371892,-0.00299170427506239,-0.000664141214839316,0.00922086670744861
"ANAPC2",-0.00227792637818633,-0.0059722311704984,-0.000258067683087703,-0.00165677245333594
"ANAPC5",-0.0025190391752437,-0.00191830704256207,-0.000201602249354875,0.0035729696597542
"ANG",0.00298864117123542,-0.0173666875111452,0.0276763588797302,-0.00646336448474715
"ANGEL1",-0.00498810747602311,0.0039760220855529,-0.00161489700590038,0.00184356114035589
"ANGEL2",-0.00375468775064745,0.00437710356584799,0.00143006822418333,0.00550574310440716
"ANGPT2",0.0124668763853956,0.00164313574239089,-0.00368812031211242,0.00805655186821113
"ANGPT4",-0.00249260559418704,-0.000158000459863954,-3.88173747485936e-05,-0.000531352530503175
"ANGPTL2",0.0280422747541414,0.0104937397226345,-0.00417677062102898,0.00273732740519381
"ANGPTL4",0.0116373640012099,-0.00831296101491736,-0.0104671332978063,-0.00263595405690339
"ANK1",-0.000807171899952984,-0.000755736441025064,-0.00623880876672692,-0.00455338453186478
"ANK2",0.011369191636078,0.014919720896652,0.00139681104143768,-0.00600254275778111
"ANK3",-0.00628797975765836,0.00632922776296912,0.00629062010600986,0.00305751075928933
"ANKFY1",0.00460050492064512,-0.00618707338213404,0.00268726555345216,-0.00161279607795961
"ANKH",-0.00722382194107311,0.0138104703536518,0.00906675253095298,0.00354672295953341
"ANKHD1",-0.00437532849899122,0.00485908699451764,-0.000507839217005732,-0.00196180522895483
"ANKMY1",-0.00290900497730867,0.00141522123185376,-0.0050687738993764,0.00295988439886146
"ANKMY2",0.00176478718306481,-0.00622084911284648,-0.000171110594510473,0.00288232123948927
"ANKRA2",-0.00232859939975173,0.00247368885317757,0.00714510439959137,0.00410345288492663
"ANKRD1",-0.00266057559239334,0.00282647035598861,-0.00517943476994481,-0.00455998794274544
"ANKRD10",-0.00421425312322324,0.011712713399383,-0.000200269232974734,0.00627835230638803
"ANKRD11",-0.00308467189671439,0.00168402778828633,-0.00342108509016758,0.00182731510004813
"ANKRD12",0.00589563743059745,-0.0054861999315303,0.00462384608430606,0.00194434628165525
"ANKRD17",-0.00189576900189746,-0.00426895945937933,0.0030059041995014,0.0044572623445146
"ANKRD26",-0.00171957534509833,0.00289521066165349,0.0009131177888607,0.00409610757281552
"ANKRD27",-0.00667226009244406,0.00910867298418528,-0.00398995219361131,0.00905880803930659
"ANKRD40",-4.03841979935734e-05,0.00136999243936003,-0.00387496200434111,0.00403109414305086
"ANKRD46",-0.00456519137693651,0.00753679745809687,-0.00121861021864268,0.0109557691965745
"ANKRD49",-0.00548303669010244,0.00654153363223359,-0.00224678816789869,0.00341797627425719
"ANKRD55",-0.000673784598373401,0.00429581512702201,-0.00136448110368604,0.00175990613727181
"ANKRD6",0.0142707594562747,0.0127169267876945,-0.00637472203067711,0.000142442864822018
"ANKS1A",-0.00347709113802576,0.00662267858092132,-0.000124663048799507,0.00640567481202709
"ANKZF1",-0.00439732881789402,-0.00144257725117714,-0.00201842326401683,-0.000130450585014171
"ANO1",0.0202817045317112,-0.0156465530019576,0.000718701286739273,-0.00339495909363726
"ANO10",-0.00578188620674306,0.00543180181520634,0.0104708855077536,-0.000851009452648321
"ANO2",0.00112004020586373,0.00187417476236458,0.000153469663952099,-0.00266342903841874
"ANP32A",0.000396000457403173,-0.0041339472295821,0.00544780262665988,0.0113909552714768
"ANP32B",-0.00206265696254281,-0.00776799459897625,-0.00187974331604045,0.00534097213273682
"ANPEP",0.0110146820841069,-0.00933069510937564,0.00589257188201788,-0.00488611434222825
"ANTXR1",0.0225917701067136,0.0123613815718952,-0.00642750293160363,0.00756405860132421
"ANXA1",0.0314504376344292,-0.0150798687590299,-0.0079504190321575,0.0036757464601058
"ANXA10",0.0121786387783332,-0.0306079584207045,-0.00511417852853959,-0.0114539478931182
"ANXA11",-0.000182576751351351,-0.0039254532846567,-0.00128505739722865,0.00435340873101991
"ANXA13",-0.0113552660403724,-0.00389528274801677,0.0241249330222624,-0.00763929917686854
"ANXA2",0.00555001332665192,-0.00836586368548176,-0.00117171224606877,0.0014109400126599
"ANXA3",-9.71672041691582e-05,-0.0016839304184121,0.00293596337860356,0.0123341610568867
"ANXA4",-0.00271941888492293,-0.00264588192526717,0.00369634548088664,0.00605966198457288
"ANXA5",0.0147450944102717,-0.00296690391102811,-0.00696458528307427,0.00672532904452506
"ANXA6",0.0113386224860487,0.0121315593697067,-0.00154508231661856,0.00222354484761885
"ANXA7",-0.000343245892099548,0.00112339568549986,0.00191415812533525,0.00412722148626404
"ANXA9",-0.00816497807067146,0.00855023977539241,-0.0121975304074388,0.00543478733199366
"AOC2",0.000634248553647872,0.0017795985518763,-0.00159250661765981,0.000118962851309844
"AOC3",0.0217800315877456,0.018112228191819,0.00101342522183495,-0.00314742183207815
"AOX1",0.000677070859200215,0.0104538347638545,0.000128489976741538,-0.00156005843182663
"AP1AR",-0.00454247568697583,0.00220922707979338,0.0034302500248072,0.0103422557445151
"AP1B1",0.000219264332115354,-0.00758433455480755,-0.000334504122411938,0.0012668967498924
"AP1G1",-0.00211748918878358,-0.00251601473620342,-0.000146138700264039,-0.0018051527422156
"AP1G2",-0.00551624573015214,-0.0011334384820739,0.00584570423935918,5.37866414367379e-05
"AP1M2",-0.00731219142118645,-0.00392818911163387,0.00631252927898132,0.00341291219239379
"AP1S1",-0.0064457630264489,-0.00363140989389491,0.00278723580230313,0.00769911520678837
"AP1S2",0.00566221683299465,-0.000354710749511612,-0.00670475489328888,0.00253640138099092
"AP2A2",0.000609431353790294,-0.000469973330476043,-0.000569214879285476,0.00257696901059182
"AP2B1",-0.00206542824560569,-0.00410357803401839,0.00624545186376714,0.00589797416997871
"AP2M1",0.0057411153053615,-0.00301625283000897,-0.000386362830557402,0.00750198158142556
"AP2S1",0.00135255378969999,-0.00659051761560299,-0.002907441144015,0.00407320011347448
"AP3B1",-0.000538576128099117,0.000543138499087841,0.00509032034507753,0.00293710013735374
"AP3D1",-0.00275622921163202,-0.00130170799646591,8.88056962717066e-05,0.00376836246467687
"AP3M2",-0.000690969759108323,-0.0041768220910242,-0.00970507336286808,-2.98032660481769e-05
"AP3S1",0.00359700633652253,-0.00468203091001198,0.00134296349905371,0.00205394104117468
"AP3S2",0.000666374138554757,0.00330310787224656,0.00639042128904618,0.00104132813288356
"AP4E1",0.00105876339500066,-0.00334278758891163,-0.00264762290543661,0.00350092331490945
"AP4M1",-0.00437341740089482,0.00301257257474364,-0.0015317535741505,0.00134949300445302
"AP4S1",0.000720545815003085,0.0041659526700857,-0.003565105107042,-0.0027476338338285
"APAF1",-0.0042404029896495,-0.00310693795120348,0.00383146707726085,0.002630106286112
"APBA1",-0.00434003874091517,0.00121944969823571,0.000476273884102449,-0.0044885542216253
"APBA2",0.0107108186745835,0.00269610679893238,-0.00212561732703946,-0.00219440995422327
"APBA3",-0.000217388525892578,-0.000343235750932101,-0.00284229028835124,0.00143682250474197
"APBB1",0.00227536632581228,0.0114936540318328,-0.00763240273110474,-0.00352613250585412
"APBB1IP",0.0183290769360865,-0.00311067307789253,-0.00310936579561447,-0.00376202068690073
"APBB2",0.0051903771601853,-0.00142567695462063,-0.00673477229364571,0.00446916954405298
"APC2",-0.00270535925302856,-0.00563763279459585,0.000366112715882435,-0.00409936783189445
"APEH",-0.000389513634073624,-0.00574461166849249,0.0058219945755253,0.0039526046719745
"APEX1",-0.00277718725996096,-0.00379294305095993,0.00111986219469643,0.00372645842450158
"APEX2",-0.00389165421270246,0.000683855810374572,-0.00199513501778729,0.00393247611634192
"APH1A",-0.000397219602199108,0.000790820712241472,0.00312595347742501,0.00547871528717901
"APH1B",0.00510914581096568,0.000161217125963079,0.0033606099612966,-0.000616723671159578
"API5",-0.00336011601170936,-0.00221889976761361,-0.00419559790701755,0.0074689991267485
"APIP",-0.00582099016079801,0.00679734655686562,0.0185804674163078,0.00851800619033435
"APOA1",-0.00251663947008604,-0.000205528656478134,-0.0024054209345067,-0.000271392493234036
"APOA2",-0.000343534458806172,0.00463703581738365,-0.00369044866654444,0.0044076985703769
"APOA4",-0.00428343441891448,9.56395914889065e-05,-0.00291212180354021,-0.00308496309800113
"APOB",-0.00249092432787467,0.00598001317853917,-0.00339967768391665,0.00128050569408725
"APOBEC1",-0.00867001290146931,-0.00342717729023725,0.0197823081163294,0.00391033733376332
"APOBEC3A",0.010483323423374,-0.00603566891398375,-0.010729179764295,0.00406267171217931
"APOBEC3C",0.00663094221558684,0.00282674369347053,-0.00782096682635929,0.00406914238347005
"APOBEC3F",0.00412507965566933,-0.00539982014561035,0.000136453614788142,0.00182225211871076
"APOBR",-0.00341935772304315,-0.00115279888551947,0.0232882931479259,-0.00581955361044513
"APOC1",0.0304206437421586,-0.0066208795880733,-0.0209689088375006,0.00389016317857009
"APOC2",0.00237132899308904,0.0109050058937673,-0.0133540209807402,0.00220342000994021
"APOC3",-0.00374368701437896,-0.00354471201089134,-0.00327803016956944,-0.00114536064141752
"APOC4",-0.00303417573898954,-0.000254192462442535,-0.000596849949971164,-0.00142413825614231
"APOD",0.011614781502225,0.0277527244085582,0.00565837065723212,-0.00193504851163529
"APOE",0.0277449623876985,-0.00535510166807581,-0.0109353901979541,-0.00125869487389606
"APOL1",0.0136745041275824,-0.0228679808217354,-0.00339121909841307,-0.00259850354104
"APOL2",0.00544092687104338,-0.0115425452350519,-0.010109805627228,-0.00263450244943368
"APOL3",0.0115307253771575,-0.0104194343445218,-0.00542716585855941,-0.00548047240390443
"APOL6",0.00483596024693449,-0.0124113791179132,-0.000416364931509838,-0.00124879353264119
"APOLD1",-0.00160839919410758,0.0250131800079101,0.00211736805629815,0.0159779211746848
"APOM",-0.00413993668056608,0.00239661588280867,-0.000804861845416501,-0.000968066261227423
"APOO",-0.00348283720985904,-0.00380244245559166,-0.0036440995410797,0.00536988518040477
"APOOL",-0.00427395802699085,-0.00240182060223153,-0.00657302053870637,0.00313149104799313
"APP",7.50166767882395e-05,0.00305239348015582,0.00921062713038539,0.00641427585043213
"APPBP2",0.00102180869835017,0.00208738271691227,0.00562774202075326,0.00270505453966768
"APPL1",-0.000666804878195013,0.00192517729672754,0.00433272096712302,0.00741373159714001
"APPL2",0.000561872361384608,0.004531782881436,0.0130144287237653,0.0064536781763195
"APRT",-0.00404349433633833,-0.00640560472769459,0.00110143689346829,0.00583916744943583
"APTX",-0.00577648839404826,-0.00192643150284858,-0.000273158071769847,0.00404585656725565
"AQP1",0.0104953032175875,0.0189270137365292,-0.00499529759887214,-0.00169637468255053
"AQP2",-0.0019643670739557,-0.00186256617261374,-0.00260071973070723,-0.000797406768677965
"AQP5",0.00378388398142045,-0.00876430237098594,-0.00679761502288426,-0.0038034492567057
"AQP8",-0.00675312494984004,0.0165860358003395,0.0201747850615215,-0.00188777048694463
"AQP9",0.02779003846191,-0.00810913298977956,-0.0122713869348056,0.00541082535037743
"AR",0.00445857840309604,0.00564549771152474,-0.000591673326872256,-0.00225013914812788
"ARAP1",-0.0015203391838901,0.00441698769539133,-0.00171498748189343,-0.00124511162680703
"ARAP2",0.00124242833865541,-0.00910020517688595,-0.00133214797375924,0.000312801680964729
"ARAP3",-0.00184749165871807,0.0097193131321416,-0.00380095299736332,0.000586944310843014
"ARCN1",0.00117481239227461,-0.00360042209863403,0.00173842818860053,0.00483766942588178
"ARF1",-0.00116092243445878,-0.00241366326851264,0.00497570449486468,0.00150301049367378
"ARF3",-0.00279951252572286,-0.000688017079511271,0.00510252203478457,0.00598235112767427
"ARFGAP1",-0.00700211475820718,0.00512264128021613,-0.00826357724251405,-0.000524394063624634
"ARFGAP2",-0.000987370595105866,0.00111186746643409,-0.000734814669964195,0.00520283646052879
"ARFGAP3",0.00838599048020532,-0.00873512973869487,0.00484248408157721,0.00256240536541507
"ARFGEF1",-0.00515612777054995,0.00557394987039094,0.000450626888682793,0.00879563403781373
"ARFGEF2",-0.00983322511049696,0.0127983421214023,0.00176963045782442,0.00916961168595191
"ARFIP1",-0.0018814756391821,-0.000407824839113849,0.00863998032077339,0.00698647211291533
"ARG2",-0.00240823411543406,-0.0052105774797763,0.000448814236749431,0.00584430507605479
"ARGLU1",-0.00256679601193443,0.00838475095473848,0.000279766360871612,0.00283758159304583
"ARHGAP1",0.00409280307545353,0.00225618532339937,0.00210523329980102,0.00241897728333565
"ARHGAP10",0.00988670602415514,-0.00809112247109841,-0.0122427695192002,0.00121233215725154
"ARHGAP11A",-0.00177489375192805,-0.0177255201934266,-0.00507924823368284,0.00888339957492929
"ARHGAP15",0.0226410650038021,0.00339523615325305,0.0026266118031007,0.00127506037035891
"ARHGAP17",0.000174814175404181,0.00202082664335601,0.00223227711292232,-0.00121610455783919
"ARHGAP19",0.00271211195775786,-0.00718330438132734,-0.00373480607602336,0.00468124225436297
"ARHGAP22",0.00336444479026194,0.00253366787864069,-0.0032747489298751,-0.00493303819700832
"ARHGAP24",0.0146293246886859,0.00361083969801927,-0.00140042793173855,-0.00222827799347542
"ARHGAP25",0.0133968491239237,-0.00107602965568854,0.00226154472182305,-0.000457416151773297
"ARHGAP26",-0.00385620074190941,-0.00536713496084088,0.00292819637510401,4.94542898890073e-05
"ARHGAP32",-0.00441550332296847,-0.00803466141266282,0.00531271407408935,0.0028685208246649
"ARHGAP33",-0.00317640990150371,-0.00211849070155841,-0.00157331132007784,-0.00274520692609106
"ARHGAP35",-0.00310330149352336,-0.00166586855319699,0.000169667545786893,0.00626818942143761
"ARHGAP44",-0.00575935886709649,0.00717214485515528,0.0150511612260098,-0.00283068540565189
"ARHGAP6",0.00421320424522663,0.0122240643040461,-0.00325228502091139,-0.00127438273479297
"ARHGAP8",-0.0119392571911686,0.00398770262139913,-0.00063392554776684,0.00133532687404212
"ARHGDIA",0.000423304473507605,-0.0042814426920134,0.0002334150550542,0.00318109073621078
"ARHGDIB",0.0138373420708739,-0.0006352169270854,0.00870731824261107,0.0030882405740462
"ARHGDIG",-0.00416652502797972,-0.000535796600699299,-0.00231375230183203,0.000428553748556879
"ARHGEF1",0.000421499461690231,0.00150703550372421,-0.00263043766120166,-0.000105463324914008
"ARHGEF10",0.0037618948377931,-0.00378002804139719,-0.00331491015735867,-0.00253988137683099
"ARHGEF10L",-0.00611005362655461,0.000455652936546854,0.00502159615005203,-0.000919627691087878
"ARHGEF11",-0.00312061537832524,0.00434805892165532,0.000643832549552844,0.000542765703309785
"ARHGEF12",-0.00144731021517674,0.00365525101868497,0.00136445159578248,0.0039402209256339
"ARHGEF15",-0.00389205816191048,0.00425712023132736,-0.00129271783638277,-0.00280292669151102
"ARHGEF16",-0.00456225640576153,-0.00738483721991498,0.00460896463017196,-0.000468143994160475
"ARHGEF17",0.0151061631915381,0.00864451379075042,-0.00668870640919983,0.000403729089302773
"ARHGEF18",-0.00115324371032504,0.00255875647283982,2.88839976237993e-05,0.00200084826368946
"ARHGEF2",0.000917099751332328,0.002054189763987,0.00255746699939244,-0.00296598296560493
"ARHGEF26",-0.000465794497518661,0.00379522493708818,0.00301316765321702,-0.000664608342663917
"ARHGEF3",0.00473507538726825,-0.000155929539918451,-0.00116526531374027,0.00198500098357563
